product,fv_id,rule,z_in,z_out,z_stop,time_stop,sizing,sizing_gamma,pnl_A,pnl_B,sharpe_A,sharpe_B,nt_A,nt_B,dd_A,dd_B,avg_daily_pnl,min_pnl,min_sharpe
PANEL_4X4,ar5_dx,A,2.5,0.0,-1.0,-1,fixed,0.0,-135.0,-1074.0,-1.277175667747642,-2.1669053932365165,7,57,274.0,1088.0,-604.5,-1074.0,-2.1669053932365165
PANEL_4X4,ar5_dx,A,2.5,0.1,-1.0,-1,fixed,0.0,-135.0,-1104.0,-1.277175667747642,-2.2102258135016597,7,57,274.0,1118.0,-619.5,-1104.0,-2.2102258135016597
PANEL_4X4,ar5_dx,A,2.5,0.25,-1.0,-1,fixed,0.0,-316.0,-1104.0,-1.342345130062399,-2.2102258135016597,7,57,316.0,1118.0,-710.0,-1104.0,-2.2102258135016597
PANEL_4X4,ar5_dx,A,2.5,0.5,-1.0,-1,fixed,0.0,-316.0,-1309.0,-1.342345130062399,-2.4851593374514698,7,59,316.0,1323.0,-812.5,-1309.0,-2.4851593374514698
PANEL_4X4,ar3_dx,A,2.5,0.25,-1.0,-1,fixed,0.0,-2049.0,-5124.0,-3.1463152593918466,-3.7690414569733597,85,175,2137.0,5232.0,-3586.5,-5124.0,-3.7690414569733597
PANEL_4X4,ar3_dx,A,2.5,0.5,-1.0,-1,fixed,0.0,-2109.0,-5211.0,-2.995391414163406,-4.11564893161538,85,177,2197.0,5219.0,-3660.0,-5211.0,-4.11564893161538
PANEL_4X4,ar3_dx,A,2.5,0.0,-1.0,-1,fixed,0.0,-1673.0,-5689.0,-2.5723397520989715,-3.771674606384008,87,174,1761.0,5797.0,-3681.0,-5689.0,-3.771674606384008
PANEL_4X4,ar3_dx,A,2.5,0.1,-1.0,-1,fixed,0.0,-1988.0,-5658.0,-2.9570719122898566,-3.8351676685542535,85,174,2076.0,5766.0,-3823.0,-5658.0,-3.8351676685542535
PANEL_4X4,ar2_dx,A,2.5,0.5,-1.0,-1,fixed,0.0,-3499.0,-6234.0,-3.489468755966824,-4.460569178312406,111,221,3587.0,6377.0,-4866.5,-6234.0,-4.460569178312406
PANEL_4X4,ar2_dx,A,2.5,0.25,-1.0,-1,fixed,0.0,-3499.0,-6623.0,-3.5806189049560326,-3.9639245233111446,111,213,3587.0,6821.0,-5061.0,-6623.0,-3.9639245233111446
PANEL_4X4,ar2_dx,A,2.5,0.0,-1.0,-1,fixed,0.0,-3045.0,-7472.0,-3.200846763063608,-4.098833541124762,114,211,3133.0,7670.0,-5258.5,-7472.0,-4.098833541124762
PANEL_4X4,ar2_dx,A,2.5,0.1,-1.0,-1,fixed,0.0,-3438.0,-7219.0,-3.4662689393385624,-4.106517802054786,111,213,3526.0,7417.0,-5328.5,-7219.0,-4.106517802054786
PANEL_4X4,ar5_dx,A,2.0,0.5,-1.0,-1,fixed,0.0,-1979.0,-11464.0,-2.98617412420408,-6.9288292907192055,85,350,2067.0,11637.0,-6721.5,-11464.0,-6.9288292907192055
PANEL_4X4,ar5_dx,A,2.0,0.25,-1.0,-1,fixed,0.0,-1909.0,-11654.0,-3.091490553958802,-6.241758308838496,85,342,1997.0,11827.0,-6781.5,-11654.0,-6.241758308838496
PANEL_4X4,ar5_dx,A,2.0,0.1,-1.0,-1,fixed,0.0,-1838.0,-11956.0,-2.8958482832737773,-6.285539404634627,85,340,1926.0,12129.0,-6897.0,-11956.0,-6.285539404634627
PANEL_4X4,ar5_dx,A,2.0,0.0,-1.0,-1,fixed,0.0,-1608.0,-12527.0,-2.60062046742531,-6.205713667060893,85,337,1696.0,12700.0,-7067.5,-12527.0,-6.205713667060893
PANEL_4X4,ar1_dx,A,2.5,0.5,-1.0,-1,fixed,0.0,-6723.0,-10210.0,-4.853872839515596,-6.19220809808038,224,323,6743.0,10383.0,-8466.5,-10210.0,-6.19220809808038
PANEL_4X4,ar1_dx,A,2.5,0.0,-1.0,-1,fixed,0.0,-6127.0,-11306.0,-4.936772751110981,-5.6708494740442115,225,313,6147.0,11479.0,-8716.5,-11306.0,-5.6708494740442115
PANEL_4X4,ar1_dx,A,2.5,0.25,-1.0,-1,fixed,0.0,-6673.0,-10778.0,-4.823684893138186,-5.718294959485076,224,315,6693.0,10951.0,-8725.5,-10778.0,-5.718294959485076
PANEL_4X4,ar1_dx,A,2.5,0.1,-1.0,-1,fixed,0.0,-6602.0,-10963.0,-4.806548563244907,-5.698507494691096,223,315,6622.0,11136.0,-8782.5,-10963.0,-5.698507494691096
